1.easyfig.fa	2.easyfig.fa	69.555	3820	1033	61	76624	80377	78916	82671	0.0	1489
1.easyfig.fa	2.easyfig.fa	68.954	3775	1074	52	31826	35554	29319	33041	0.0	1379
1.easyfig.fa	2.easyfig.fa	74.467	2158	494	20	83699	85833	86254	88377	0.0	1370
1.easyfig.fa	2.easyfig.fa	70.188	2130	582	34	81391	83495	83711	85812	0.0	874
1.easyfig.fa	2.easyfig.fa	75.213	1057	225	15	12556	13595	10635	11671	0.0	691
1.easyfig.fa	2.easyfig.fa	69.993	1503	407	21	87441	88915	89894	91380	1.77e-178	623
1.easyfig.fa	2.easyfig.fa	69.985	1356	332	32	48581	49906	46552	47862	7.07e-152	535
1.easyfig.fa	2.easyfig.fa	69.345	1282	344	20	9605	10860	8130	9388	6.20e-140	495
1.easyfig.fa	2.easyfig.fa	72.549	918	212	16	51771	52674	49771	50662	1.12e-136	484
1.easyfig.fa	2.easyfig.fa	67.164	1675	471	37	39396	41014	37198	38849	2.82e-125	446
1.easyfig.fa	2.easyfig.fa	65.903	1921	584	36	26777	28667	23705	25584	1.66e-115	414
1.easyfig.fa	2.easyfig.fa	69.223	978	256	18	60894	61850	57791	58744	2.17e-101	367
1.easyfig.fa	2.easyfig.fa	69.214	929	264	16	19128	20045	17947	18864	1.28e-91	334
1.easyfig.fa	2.easyfig.fa	65.177	1835	513	50	20650	22407	19493	21278	3.44e-86	316
1.easyfig.fa	2.easyfig.fa	65.854	1271	337	26	15747	16956	13334	14568	6.22e-83	306
1.easyfig.fa	2.easyfig.fa	67.412	939	285	11	11422	12348	9420	10349	2.03e-76	284
1.easyfig.fa	2.easyfig.fa	66.879	785	254	2	75486	76270	77802	78580	2.17e-63	241
1.easyfig.fa	2.easyfig.fa	69.547	486	118	13	18496	18960	16651	17127	2.17e-44	178
1.easyfig.fa	2.easyfig.fa	71.094	384	97	6	55865	56241	53301	53677	2.17e-44	178
1.easyfig.fa	2.easyfig.fa	72.188	320	77	3	59409	59725	56360	56670	2.65e-43	174
1.easyfig.fa	2.easyfig.fa	67.143	560	152	12	86540	87083	89170	89713	7.10e-38	156
1.easyfig.fa	2.easyfig.fa	66.360	544	175	6	14136	14675	12602	13141	6.65e-32	136
1.easyfig.fa	2.easyfig.fa	66.021	671	189	20	38475	39127	36010	36659	3.45e-29	127
1.easyfig.fa	2.easyfig.fa	71.951	246	63	6	29058	29300	26386	26628	2.65e-24	111
1.easyfig.fa	2.easyfig.fa	72.432	185	49	2	44300	44483	42247	42430	5.84e-20	96.9
1.easyfig.fa	2.easyfig.fa	77.451	102	23	0	42194	42295	40005	40106	4.49e-15	80.6
1.easyfig.fa	2.easyfig.fa	71.069	159	46	0	60019	60177	56934	57092	4.49e-15	80.6
1.easyfig.fa	2.easyfig.fa	68.528	197	62	0	74052	74248	76446	76642	5.47e-14	77.0
1.easyfig.fa	2.easyfig.fa	67.249	229	72	1	1894	2119	1283	1511	6.66e-13	73.4
1.easyfig.fa	2.easyfig.fa	66.027	365	109	10	48084	48439	45986	46344	2.83e-11	68.0
1.easyfig.fa	2.easyfig.fa	77.647	85	19	0	59077	59161	55994	56078	2.83e-11	68.0
1.easyfig.fa	2.easyfig.fa	65.282	337	98	8	37877	38199	35376	35707	1.20e-09	62.6
1.easyfig.fa	2.easyfig.fa	76.923	78	18	0	58414	58491	55355	55432	4.20e-09	60.8
1.easyfig.fa	2.easyfig.fa	70.000	130	39	0	17153	17282	15344	15473	1.47e-08	59.0
1.easyfig.fa	2.easyfig.fa	80.597	67	12	1	43539	43604	41388	41454	1.47e-08	59.0
1.easyfig.fa	2.easyfig.fa	76.712	73	17	0	53128	53200	51123	51195	1.79e-07	55.4
1.easyfig.fa	2.easyfig.fa	66.346	208	68	2	54100	54306	51942	52148	6.24e-07	53.6
1.easyfig.fa	2.easyfig.fa	68.382	136	43	0	13712	13847	12166	12301	2.18e-06	51.8
1.easyfig.fa	2.easyfig.fa	68.966	145	43	2	52895	53037	50876	51020	2.18e-06	51.8
1.easyfig.fa	2.easyfig.fa	81.818	55	9	1	55037	55091	52423	52476	2.18e-06	51.8
1.easyfig.fa	2.easyfig.fa	68.908	119	25	2	18055	18161	16192	16310	7.60e-06	50.0
1.easyfig.fa	2.easyfig.fa	74.667	75	19	0	43127	43201	40902	40976	7.60e-06	50.0
1.easyfig.fa	2.easyfig.fa	68.750	128	32	2	50772	50899	48739	48858	7.60e-06	50.0
1.easyfig.fa	2.easyfig.fa	63.897	349	106	7	37227	37574	34747	35076	2.65e-05	48.2
1.easyfig.fa	2.easyfig.fa	71.154	104	28	2	35632	35734	33173	33275	9.26e-05	46.4
1.easyfig.fa	2.easyfig.fa	93.333	30	2	0	6792	6821	58850	58879	9.26e-05	46.4
1.easyfig.fa	2.easyfig.fa	72.826	92	21	3	6022	6113	4956	5043	3.23e-04	44.6
1.easyfig.fa	2.easyfig.fa	67.797	118	38	0	583	700	17571	17688	0.001	42.8
1.easyfig.fa	2.easyfig.fa	92.593	27	2	0	10611	10637	5712	5738	0.004	41.0
1.easyfig.fa	2.easyfig.fa	85.714	35	5	0	47636	47670	37941	37975	0.004	41.0
1.easyfig.fa	2.easyfig.fa	90.323	31	2	1	26375	26404	2522	2492	0.014	39.2
1.easyfig.fa	2.easyfig.fa	87.097	31	4	0	34712	34742	29544	29574	0.014	39.2
1.easyfig.fa	2.easyfig.fa	89.655	29	3	0	41790	41818	39577	39605	0.014	39.2
1.easyfig.fa	2.easyfig.fa	79.545	44	9	0	46734	46777	44573	44616	0.014	39.2
1.easyfig.fa	2.easyfig.fa	89.655	29	3	0	79817	79845	79858	79886	0.014	39.2
1.easyfig.fa	2.easyfig.fa	87.097	31	4	0	89671	89701	80591	80621	0.014	39.2
1.easyfig.fa	2.easyfig.fa	86.667	30	4	0	63006	63035	5476	5447	0.048	37.4
1.easyfig.fa	2.easyfig.fa	92.000	25	2	0	65194	65218	5876	5852	0.048	37.4
1.easyfig.fa	2.easyfig.fa	77.778	45	10	0	31718	31762	29211	29255	0.048	37.4
1.easyfig.fa	2.easyfig.fa	83.784	37	5	1	3314	3349	64401	64365	0.048	37.4
1.easyfig.fa	2.easyfig.fa	82.353	34	6	0	2187	2220	1579	1612	0.17	35.6
1.easyfig.fa	2.easyfig.fa	84.848	33	3	1	65751	65781	4804	4836	0.17	35.6
1.easyfig.fa	2.easyfig.fa	79.487	39	8	0	39093	39131	6564	6526	0.17	35.6
1.easyfig.fa	2.easyfig.fa	66.429	140	44	2	17643	17779	15759	15898	0.17	35.6
1.easyfig.fa	2.easyfig.fa	84.375	32	5	0	84440	84471	17046	17015	0.17	35.6
1.easyfig.fa	2.easyfig.fa	91.667	24	2	0	2567	2590	51069	51046	0.17	35.6
1.easyfig.fa	2.easyfig.fa	89.655	29	2	1	17257	17284	56020	55992	0.17	35.6
1.easyfig.fa	2.easyfig.fa	91.667	24	2	0	27991	28014	75468	75445	0.17	35.6
1.easyfig.fa	2.easyfig.fa	88.889	27	3	0	90195	90221	86514	86488	0.17	35.6
1.easyfig.fa	2.easyfig.fa	81.818	33	6	0	21351	21383	2124	2156	0.58	33.7
1.easyfig.fa	2.easyfig.fa	90.000	30	1	2	33335	33362	3628	3657	0.58	33.7
1.easyfig.fa	2.easyfig.fa	84.375	32	3	1	66840	66871	3766	3737	0.58	33.7
1.easyfig.fa	2.easyfig.fa	91.304	23	2	0	76491	76513	4260	4238	0.58	33.7
1.easyfig.fa	2.easyfig.fa	91.304	23	2	0	6219	6241	5290	5312	0.58	33.7
1.easyfig.fa	2.easyfig.fa	95.238	21	1	0	48405	48425	9087	9067	0.58	33.7
1.easyfig.fa	2.easyfig.fa	86.667	30	2	1	23979	24006	12489	12518	0.58	33.7
1.easyfig.fa	2.easyfig.fa	85.294	34	1	2	17051	17081	15237	15269	0.58	33.7
1.easyfig.fa	2.easyfig.fa	95.238	21	1	0	17549	17569	15674	15694	0.58	33.7
1.easyfig.fa	2.easyfig.fa	91.304	23	2	0	15432	15454	17351	17373	0.58	33.7
1.easyfig.fa	2.easyfig.fa	92.000	25	1	1	81024	81047	21851	21827	0.58	33.7
1.easyfig.fa	2.easyfig.fa	69.725	109	25	5	566	667	22442	22549	0.58	33.7
1.easyfig.fa	2.easyfig.fa	88.462	26	3	0	82438	82463	23099	23074	0.58	33.7
1.easyfig.fa	2.easyfig.fa	91.304	23	2	0	79082	79104	30671	30693	0.58	33.7
1.easyfig.fa	2.easyfig.fa	91.304	23	2	0	15065	15087	34018	33996	0.58	33.7
1.easyfig.fa	2.easyfig.fa	100.000	18	0	0	15156	15173	39988	40005	0.58	33.7
1.easyfig.fa	2.easyfig.fa	95.238	21	1	0	44624	44644	42565	42585	0.58	33.7
1.easyfig.fa	2.easyfig.fa	75.000	48	12	0	46997	47044	44833	44880	0.58	33.7
1.easyfig.fa	2.easyfig.fa	91.304	23	2	0	45011	45033	50179	50201	0.58	33.7
1.easyfig.fa	2.easyfig.fa	81.579	38	6	1	89025	89062	55671	55635	0.58	33.7
1.easyfig.fa	2.easyfig.fa	91.304	23	2	0	27601	27623	55819	55841	0.58	33.7
1.easyfig.fa	2.easyfig.fa	85.714	28	4	0	29859	29886	60004	60031	0.58	33.7
1.easyfig.fa	2.easyfig.fa	84.375	32	3	1	35331	35360	60307	60276	0.58	33.7
1.easyfig.fa	2.easyfig.fa	88.462	26	3	0	12222	12247	62567	62542	0.58	33.7
1.easyfig.fa	2.easyfig.fa	86.667	30	3	1	70765	70794	62625	62653	0.58	33.7
1.easyfig.fa	2.easyfig.fa	80.000	40	7	1	27647	27686	65327	65289	0.58	33.7
1.easyfig.fa	2.easyfig.fa	84.848	33	4	1	26451	26483	68178	68147	0.58	33.7
1.easyfig.fa	2.easyfig.fa	78.947	38	8	0	88319	88356	68772	68735	0.58	33.7
1.easyfig.fa	2.easyfig.fa	100.000	18	0	0	7060	7077	70028	70011	0.58	33.7
1.easyfig.fa	2.easyfig.fa	91.304	23	2	0	63275	63297	79644	79666	0.58	33.7
1.easyfig.fa	2.easyfig.fa	100.000	18	0	0	55347	55364	80073	80090	0.58	33.7
1.easyfig.fa	2.easyfig.fa	95.000	20	1	0	57332	57351	402	383	2.0	31.9
1.easyfig.fa	2.easyfig.fa	95.000	20	1	0	66870	66889	3127	3108	2.0	31.9
1.easyfig.fa	2.easyfig.fa	90.909	22	2	0	15079	15100	4020	4041	2.0	31.9
1.easyfig.fa	2.easyfig.fa	77.500	40	9	0	14096	14135	4226	4265	2.0	31.9
1.easyfig.fa	2.easyfig.fa	95.000	20	1	0	44599	44618	4308	4289	2.0	31.9
1.easyfig.fa	2.easyfig.fa	81.250	32	6	0	64506	64537	4520	4489	2.0	31.9
1.easyfig.fa	2.easyfig.fa	100.000	17	0	0	8800	8816	7512	7528	2.0	31.9
1.easyfig.fa	2.easyfig.fa	90.909	22	2	0	33784	33805	7566	7545	2.0	31.9
1.easyfig.fa	2.easyfig.fa	95.000	20	1	0	31182	31201	8863	8882	2.0	31.9
1.easyfig.fa	2.easyfig.fa	88.000	25	3	0	6221	6245	9157	9181	2.0	31.9
1.easyfig.fa	2.easyfig.fa	83.333	30	5	0	70550	70579	9861	9890	2.0	31.9
1.easyfig.fa	2.easyfig.fa	95.000	20	1	0	79976	79995	12391	12372	2.0	31.9
1.easyfig.fa	2.easyfig.fa	90.909	22	2	0	72588	72609	12727	12706	2.0	31.9
1.easyfig.fa	2.easyfig.fa	74.468	47	12	0	36472	36518	13007	12961	2.0	31.9
1.easyfig.fa	2.easyfig.fa	72.414	58	8	2	611	664	14901	14954	2.0	31.9
1.easyfig.fa	2.easyfig.fa	95.000	20	1	0	81211	81230	17038	17019	2.0	31.9
1.easyfig.fa	2.easyfig.fa	80.000	40	4	2	70175	70213	17498	17534	2.0	31.9
1.easyfig.fa	2.easyfig.fa	75.556	45	11	0	48137	48181	19198	19242	2.0	31.9
1.easyfig.fa	2.easyfig.fa	95.000	20	1	0	77508	77527	20053	20034	2.0	31.9
1.easyfig.fa	2.easyfig.fa	100.000	17	0	0	84167	84183	22944	22928	2.0	31.9
1.easyfig.fa	2.easyfig.fa	90.909	22	2	0	89429	89450	24453	24474	2.0	31.9
1.easyfig.fa	2.easyfig.fa	88.889	27	2	1	65625	65651	24494	24469	2.0	31.9
1.easyfig.fa	2.easyfig.fa	74.000	50	13	0	10320	10369	27129	27178	2.0	31.9
1.easyfig.fa	2.easyfig.fa	90.909	22	2	0	53299	53320	27599	27578	2.0	31.9
1.easyfig.fa	2.easyfig.fa	76.471	51	9	2	58066	58114	29024	29073	2.0	31.9
1.easyfig.fa	2.easyfig.fa	88.000	25	3	0	36239	36263	29565	29589	2.0	31.9
1.easyfig.fa	2.easyfig.fa	83.333	36	4	2	66333	66368	30627	30660	2.0	31.9
1.easyfig.fa	2.easyfig.fa	95.000	20	1	0	77528	77547	31069	31088	2.0	31.9
1.easyfig.fa	2.easyfig.fa	95.000	20	1	0	34463	34482	31692	31711	2.0	31.9
1.easyfig.fa	2.easyfig.fa	90.909	22	2	0	80495	80516	32136	32157	2.0	31.9
1.easyfig.fa	2.easyfig.fa	95.000	20	1	0	6324	6343	33773	33754	2.0	31.9
1.easyfig.fa	2.easyfig.fa	83.333	30	5	0	20856	20885	35292	35263	2.0	31.9
1.easyfig.fa	2.easyfig.fa	95.000	20	1	0	6322	6341	35446	35427	2.0	31.9
1.easyfig.fa	2.easyfig.fa	85.185	27	4	0	53826	53852	35558	35584	2.0	31.9
1.easyfig.fa	2.easyfig.fa	90.909	22	2	0	53834	53855	35707	35728	2.0	31.9
1.easyfig.fa	2.easyfig.fa	88.889	27	2	1	30949	30975	37108	37083	2.0	31.9
1.easyfig.fa	2.easyfig.fa	76.087	46	9	1	14824	14867	37155	37110	2.0	31.9
1.easyfig.fa	2.easyfig.fa	95.000	20	1	0	79526	79545	37866	37885	2.0	31.9
1.easyfig.fa	2.easyfig.fa	85.185	27	4	0	90294	90320	37943	37969	2.0	31.9
1.easyfig.fa	2.easyfig.fa	80.488	41	5	2	41433	41473	39241	39278	2.0	31.9
1.easyfig.fa	2.easyfig.fa	67.368	95	31	0	41880	41974	39670	39764	2.0	31.9
1.easyfig.fa	2.easyfig.fa	78.049	41	7	1	23301	23341	42294	42256	2.0	31.9
1.easyfig.fa	2.easyfig.fa	90.909	22	2	0	87093	87114	42526	42547	2.0	31.9
1.easyfig.fa	2.easyfig.fa	95.000	20	1	0	77020	77039	42931	42950	2.0	31.9
1.easyfig.fa	2.easyfig.fa	91.667	24	1	1	32356	32379	43330	43352	2.0	31.9
1.easyfig.fa	2.easyfig.fa	78.378	37	8	0	80339	80375	43753	43789	2.0	31.9
1.easyfig.fa	2.easyfig.fa	100.000	17	0	0	2966	2982	45418	45402	2.0	31.9
1.easyfig.fa	2.easyfig.fa	84.375	32	4	1	9682	9712	46057	46026	2.0	31.9
1.easyfig.fa	2.easyfig.fa	95.000	20	1	0	80340	80359	46463	46482	2.0	31.9
1.easyfig.fa	2.easyfig.fa	90.909	22	2	0	57019	57040	50474	50453	2.0	31.9
